Date,Open,High,Low,Close,Adj Close,Volume
1/28/05,92.030602,94.4739,92.030602,94.282204,41.259212,15028393
1/31/05,95.431999,97.329201,94.665497,96.658501,42.29911,18842591
2/1/05,96.773499,97.118401,93.918198,94.416397,41.317932,19039866
2/2/05,94.799698,95.317101,92.586304,93.046204,40.718319,11498101
2/3/05,93.515701,95.010498,93.419899,94.512199,41.359852,12649546
2/4/05,94.857101,95.719498,93.4487,93.994797,41.133442,12226769
2/7/05,94.282204,94.780502,93.170799,94.406799,41.313736,13874042
2/8/05,94.742203,95.240402,93.707397,94.339699,41.284374,13580545
2/9/05,95.202103,96.198601,94.128998,95.805702,41.925915,11249033
2/10/05,95.8536,96.965103,94.866699,95.891998,41.96368,13107714
2/11/05,95.8153,96.830902,95.633202,96.5914,42.269753,9121367
2/14/05,97.1567,98.268204,96.486,97.415398,42.630341,12189410
2/15/05,97.1567,97.731598,95.623703,97.2621,42.563259,10614490
2/16/05,97.712402,97.731598,93.707397,94.253502,41.246651,11003921
2/17/05,94.378098,94.378098,79.411697,93.630699,40.974102,11148371
2/18/05,97.540001,97.923203,91.235298,91.714401,40.135498,10144173
2/21/05,93.611504,93.611504,91.216202,91.407799,40.001331,8936830
2/22/05,91.7911,92.845001,91.235298,92.615097,40.529655,7624398
2/23/05,92.365997,92.892899,91.311996,91.656898,40.110336,6189335
2/24/05,91.7911,92.327599,90.075996,90.411301,39.565247,14961228
2/25/05,90.075996,91.216202,89.299896,90.0951,39.426868,10858334
2/28/05,91.216202,91.7911,88.217102,91.206596,39.913288,12910830
3/1/05,91.311996,91.311996,88.7537,89.175301,39.024361,7763765
3/2/05,89.683098,89.960999,88.197998,88.830399,38.873425,8569524
3/3/05,88.724998,91.982697,88.724998,91.810204,40.177425,11474838
3/4/05,91.982697,93.764801,91.7911,93.400703,40.873451,15121176
3/7/05,94.454697,94.454697,91.101196,91.7911,40.169067,9214035
3/8/05,92.365997,93.017502,91.628197,92.432999,40.449974,9349509
3/9/05,92.749199,92.749199,88.839996,89.740601,39.27174,14510882
3/10/05,93.515701,93.515701,89.146599,89.654404,39.234016,9934937
3/11/05,90.142998,90.583801,87.996803,88.600403,38.772778,13519704
3/14/05,88.744102,89.9897,88.1884,89.079498,38.982437,8916013
3/15/05,89.587303,89.874702,87.211098,87.460197,38.273804,7928212
3/16/05,87.958504,88.629204,86.933197,87.546402,38.311531,6915926
3/17/05,87.920097,87.920097,86.482903,86.847,38.005459,9198818
3/18/05,87.000298,88.724998,85.563103,88.3321,38.655357,14435163
3/21/05,88.495003,88.801598,86.042099,86.358299,37.791595,7375033
3/22/05,86.2146,86.2146,82.027496,83.263496,36.437275,12231893
3/23/05,82.976097,84.183296,79.986603,81.088501,35.485466,12970121
3/24/05,81.634598,82.382004,78.664398,79.737503,34.894241,14104559
3/28/05,80.446503,81.0597,79.172203,80.092003,35.049377,11792605
3/29/05,80.101601,81.155602,77.227097,78.1661,34.206581,16037167
3/30/05,78.463203,79.699203,77.5242,78.7985,34.483326,11378746
3/31/05,79.306297,80.868103,78.242798,79.277603,34.692986,19742677
4/1/05,79.7183,83.359299,78.511101,83.014397,36.328255,18612090
4/4/05,82.880203,83.167702,80.973503,81.510101,35.66996,13797953
4/5/05,81.826302,81.826302,77.629601,77.8787,34.080811,12242267
4/6/05,78.185303,79.699203,77.8787,78.999702,34.571369,11477776
4/7/05,79.526703,81.443001,79.143402,80.877701,35.393211,14158840
4/8/05,81.443001,81.960403,80.254898,81.002296,35.447739,10284741
4/11/05,79.526703,82.266998,79.162598,80.274101,35.129066,13238773
4/12/05,80.676498,81.251404,79.5075,80.657303,35.296761,5348984
4/13/05,80.916,81.826302,79.68,81.308899,35.581917,16356751
4/15/05,80.791496,80.868103,78.118202,78.5877,34.391068,16954312
4/18/05,78.185303,81.0597,76.671402,80.628601,35.284203,11268931
4/19/05,80.868103,81.826302,78.760201,79.5746,34.822948,9562272
4/20/05,80.389,83.340103,79.7183,82.908997,36.282131,10024271
4/21/05,82.401199,84.4133,81.462196,84.221603,36.856548,10462943
4/22/05,85.658897,85.658897,82.698196,83.761703,36.655293,9852195
4/25/05,84.700699,85.850502,82.506599,85.141502,37.259117,7036199
4/26/05,84.892403,85.256401,82.832298,83.253899,36.433067,7434976
4/27/05,82.631104,84.6241,82.209503,83.004799,36.324062,12956709
4/28/05,82.928101,82.976097,80.532799,81.989197,35.87962,13344857
4/29/05,81.634598,81.634598,78.760201,79.239304,34.676224,9360958
5/2/05,79.7183,80.848999,78.760201,80.2453,35.116463,7982462
5/3/05,80.724403,82.209503,79.814102,81.308899,35.581917,9791166
5/4/05,81.251404,81.826302,79.842903,80.149498,35.074539,9502924
5/5/05,80.686096,81.979599,80.1782,80.542297,35.246433,7415475
5/6/05,80.868103,81.922096,79.632103,81.510101,35.66996,9568075
5/9/05,81.443001,84.1642,81.443001,83.761703,36.655293,8995348
5/10/05,83.550903,83.934196,81.615501,82.0466,35.904747,10037228
5/11/05,81.883797,83.158096,81.289703,82.266998,36.001183,8637478
5/12/05,82.401199,83.416801,82.257401,83.052696,36.345024,4960215
5/13/05,83.167702,83.435997,82.516098,82.880203,36.269535,6320901
5/16/05,82.976097,86.233803,82.976097,85.984596,37.628063,9400706
5/17/05,86.616997,87.076897,84.327003,85.591797,37.456165,15399941
5/18/05,85.275597,85.275597,82.976097,83.704201,36.630127,15104780
5/19/05,83.752197,85.084,82.976097,83.502998,36.54208,6767792
5/20/05,83.359299,83.550903,82.324501,82.803596,36.236008,4236192
5/23/05,82.803596,83.982101,82.401199,82.966499,36.307301,3158457
5/24/05,83.359299,85.946297,83.148499,85.361801,37.355515,8327470
5/25/05,85.237297,85.639702,84.355797,84.988197,37.19202,5836490
5/26/05,84.988197,86.770302,84.346199,86.272102,37.753872,11571638
5/27/05,85.812202,86.894897,84.029999,84.499496,36.978157,9368347
5/30/05,84.509102,85.237297,82.458603,82.803596,36.236008,10767299
5/31/05,82.784401,83.819199,82.707802,82.985603,36.315662,6156642
6/1/05,83.934196,84.700699,82.822701,84.001297,36.760139,7624346
6/2/05,85.026497,85.026497,83.263496,83.665901,36.613369,5950401
6/3/05,83.167702,84.279099,82.784401,84.010803,36.764301,4167680
6/6/05,83.972504,84.585701,83.206001,83.570099,36.571449,5722771
6/7/05,83.598801,83.915001,83.206001,83.550903,36.563046,3912762
6/8/05,83.838402,84.221603,83.301804,83.982101,36.751743,4756866
6/9/05,84.125801,84.681602,83.014397,83.416801,36.50436,6792616
6/10/05,83.723396,83.723396,80.801003,81.011803,35.4519,10034572
6/13/05,81.050201,81.720901,80.360298,81.241798,35.552544,6563738
6/14/05,80.868103,81.347198,79.727898,80.465698,35.212914,4888823
6/15/05,80.465698,81.529198,80.341103,80.963898,35.430931,2828567
6/16/05,81.251404,82.209503,80.321999,81.864601,35.825092,6693315
6/17/05,81.998703,81.998703,80.072899,80.379402,35.175152,6470073
6/20/05,80.561501,80.753098,79.1147,79.3255,34.713943,6363467
6/21/05,79.526703,80.666901,79.354202,80.015404,35.015858,5851158
6/22/05,80.484802,82.573601,80.293198,81.538803,35.682514,12573999
6/23/05,81.538803,82.401199,79.335098,81.797501,42.276821,13060498
6/24/05,81.634598,83.052696,80.772301,82.544899,42.663109,7415674
6/27/05,81.443001,85.563103,81.299301,82.966499,42.881012,16547796
6/28/05,83.071899,83.531799,79.526703,80.015404,41.355743,7097593
6/29/05,79.986603,83.359299,79.737503,82.353203,42.56403,6683254
6/30/05,82.353203,83.167702,80.887299,81.529198,42.138145,5828328
7/1/05,82.017899,82.928101,81.3759,82.027496,42.395695,5653857
7/4/05,82.592796,82.592796,80.983101,81.826302,42.291702,4451586
7/5/05,81.826302,85.553497,81.471703,84.969002,43.916004,17206307
7/6/05,84.988197,86.559502,84.183296,84.911499,43.886276,10211589
7/7/05,85.265999,85.7547,83.052696,83.694702,43.257381,8285509
7/8/05,84.317497,85.256401,82.497002,83.378502,43.093956,5186207
7/11/05,83.646797,86.1763,83.579697,85.984596,44.440914,9812467
7/12/05,86.042099,90.526299,86.042099,89.625603,46.322758,17111594
7/13/05,89.874702,90.622101,87.7668,88.341698,45.659168,5302587
7/14/05,88.140503,89.290298,86.866096,87.287697,45.114414,7058377
7/15/05,87.402702,89.1082,86.856598,88.878304,45.936508,4092765
7/18/05,89.031601,90.066399,88.9645,89.788498,46.406944,4693238
7/19/05,90.047203,91.618599,88.782501,91.359901,47.219124,7604553
7/20/05,91.503601,91.982697,89.366898,90.085503,46.560448,6306305
7/21/05,90.267601,90.967003,87.862602,88.389603,45.683929,4654679
7/22/05,88.485397,90.832901,88.245903,90.363403,46.704082,5057209
7/25/05,91.216202,91.311996,89.5298,90.746696,46.902187,6304604
7/26/05,90.104698,91.982697,89.501099,91.609001,47.347874,5946905
7/27/05,88.533302,93.036697,88.533302,92.030602,47.565773,3769633
7/28/05,null,null,null,null,null,null
7/29/05,91.7911,94.186401,90.066399,92.155197,47.630173,10905915
8/1/05,92.691704,96.543503,92.126404,96.016502,49.62587,13521170
8/2/05,96.543503,101.832001,96.256104,100.970001,52.186077,26654527
8/3/05,100.988998,101.162003,97.003403,97.846603,50.571758,19856213
8/4/05,97.003403,99.053902,95.690697,96.1315,49.685307,16318109
8/5/05,96.581802,98.641899,95.939903,96.3423,49.794266,11347405
8/8/05,96.773499,97.482498,91.053299,91.704803,47.397385,12248566
8/9/05,91.7911,92.423401,89.520203,90.344299,46.694214,9844326
8/10/05,90.928703,92.538399,90.698799,92.174301,47.640041,7781998
8/11/05,92.471397,96.677597,92.471397,95.297897,49.254463,23248265
8/12/05,96.198601,96.850098,94.282204,95.690697,49.457481,16059497
8/16/05,95.8153,96.754303,93.764801,94.445099,48.813694,4969707
8/17/05,94.4739,96.2369,93.1325,94.732597,48.962296,10593684
8/18/05,95.431999,96.965103,93.899002,94.464302,48.823624,9300613
8/19/05,94.857101,95.422501,93.515701,94.023598,48.595848,6291172
8/22/05,94.799698,94.799698,90.689201,91.407799,47.243877,6638126
8/23/05,91.503601,92.902496,90.861603,91.570702,47.328068,6229511
8/24/05,91.886902,91.886902,89.683098,90.708298,46.882339,6870333
8/25/05,91.024498,91.024498,89.012398,89.922699,46.476307,6228650
8/26/05,90.258003,91.7911,90.258003,90.574203,46.813026,5468547
8/29/05,90.641296,90.641296,86.4925,89.079498,46.040504,7129143
8/30/05,88.945297,90.047203,88.724998,89.453201,46.233646,3341126
8/31/05,89.491501,89.644798,88.111702,88.427902,45.70372,7231199
9/1/05,89.146599,90.507103,88.724998,89.932198,46.481216,4143232
9/2/05,90.641296,95.585297,90.631699,94.416397,48.798862,18042416
9/5/05,94.665497,95.796097,94.090599,94.943398,49.071239,5990786
9/6/05,94.953003,95.614098,93.726501,94.9338,49.066277,5669569
9/8/05,95.058403,98.1819,95.058403,97.9711,50.636108,10769460
9/9/05,97.731598,98.814301,97.463303,98.1436,50.725254,7132467
9/12/05,98.632301,99.159203,96.830902,97.789101,50.542038,10064864
9/13/05,97.856201,99.552101,97.856201,98.747299,51.037281,6316142
9/14/05,98.785599,101.258003,98.325699,100.290001,51.834618,14465258
9/15/05,100.414001,100.596001,99.379601,99.724602,51.542397,5256327
9/16/05,99.647903,101.726997,99.647903,100.375999,51.879066,9376817
9/19/05,100.319,102.866997,100.126999,101.162003,52.285309,8056088
9/20/05,101.066002,101.373001,99.667099,100.098,51.735386,7854090
9/21/05,100.098,100.414001,96.390198,99.197601,51.270016,8191244
9/22/05,99.264603,99.619202,94.857101,95.844002,49.536716,7610971
9/23/05,96.390198,99.8395,94.569702,98.191498,50.750015,9254978
9/26/05,99.370003,100.568001,97.923203,99.714996,51.53743,6342312
9/27/05,105.205002,105.301003,100.079002,104.649002,54.087559,18697870
9/28/05,105.014,105.014,101.612,102.886002,53.176353,17988197
9/29/05,102.886002,104.533997,102.139,102.704002,53.082287,8287967
9/30/05,102.522003,103.250999,99.264603,102.378998,52.91431,9065682
10/3/05,102.522003,106.431999,102.522003,106.047997,54.810612,11198874
10/4/05,106.172997,109.594002,105.799004,108.999001,56.335846,13765380
10/5/05,108.846001,110.474998,106.93,109.459,56.573589,9602203
10/6/05,107.313004,108.75,105.972,106.450996,55.018917,9112621
10/7/05,105.416,107.620003,103.978996,104.688004,54.107712,13422966
10/10/05,105.338997,105.338997,102.762001,103.318001,53.399628,6523770
10/11/05,103.481003,107.408997,101.793999,107.083,55.345562,11333331
10/13/05,106.93,107.773003,103.097,103.624001,53.557789,9979121
10/14/05,103.845001,104.439003,101.793999,102.417,52.933952,8961100
10/17/05,102.542,104.055,99.417999,100.950996,52.17625,13320430
10/18/05,101.008003,102.791,98.7089,99.571297,51.463154,12317203
10/19/05,98.0382,100.375999,94.953003,96.543503,49.898254,20662055
10/20/05,98.4981,100.357002,93.927696,96.179398,49.710064,15155617
10/21/05,96.744698,98.4981,95.6716,98.277702,50.794559,13419162
10/24/05,98.689796,100.692001,98.019096,99.235901,51.289806,11704759
10/25/05,99.590401,100.319,97.635803,99.676697,51.517628,14349050
10/26/05,99.830002,99.830002,95.077499,95.508698,49.363407,13995682
10/27/05,95.738602,95.8153,92.040199,92.797096,47.961929,16410683
10/28/05,92.730003,92.730003,87.4506,88.456703,45.718613,11971444
10/31/05,89.1082,91.196999,88.571701,90.4496,46.748634,10515226
11/2/05,92.940804,93.515701,90.947899,92.126404,47.61528,10810601
11/4/05,95.129601,95.129601,95.129601,95.129601,49.16748,0
11/7/05,92.605499,95.240402,92.605499,94.492996,48.838451,19801097
11/8/05,94.090599,96.898003,94.090599,96.054802,49.645668,16484805
11/9/05,95.796097,97.434601,94.3302,95.067902,49.135586,9763994
11/10/05,95.824898,96.141098,94.550499,95.546997,49.383209,6187931
11/11/05,96.141098,98.881401,95.8153,98.431099,50.873848,7844358
11/14/05,97.731598,100.116997,97.118401,98.431099,50.873848,8433356
11/16/05,98.306503,99.973701,98.114899,99.494598,51.423515,11131192
11/17/05,101.755997,102.513,99.743698,101.746002,52.587154,12822811
11/18/05,102.331001,105.014,102.149002,104.621002,54.073086,11939758
11/21/05,105.579002,106.182999,104.036003,104.467003,53.993488,9853745
11/22/05,104.055,104.974998,102.435997,102.944,53.206329,7493955
11/23/05,102.435997,106.737999,84.509102,105.445,54.498959,8568193
11/24/05,105.875999,107.782997,105.779999,106.603996,55.097992,12371234
11/25/05,106.699997,110.264,105.837997,109.938004,56.821163,11845342
11/28/05,109.996002,112.985001,109.420998,112.401001,58.094162,14535017
11/29/05,111.912003,112.133003,109.709,110.485001,57.103867,10502634
11/30/05,110.474998,111.710999,106.202003,106.508003,55.048374,9613178
12/1/05,105.014,110.167999,105.014,109.765999,56.732262,14352040
12/2/05,110.167999,111.126999,107.945999,108.75,56.207138,20438020
12/5/05,108.827003,109.228996,105.608002,106.508003,55.048374,6658801
12/6/05,106.143997,108.184998,104.533997,105.156998,54.350113,11128572
12/7/05,106.278,107.716003,105.569,107.408997,55.514053,9259612
12/8/05,107.122002,108.654999,105.416,108.329002,55.989555,7043056
12/9/05,108.778999,110.934998,108.462997,110.407997,57.064083,11351966
12/12/05,110.570999,114.211998,110.570999,113.417,58.619278,10303772
12/13/05,112.679001,120.679001,112.679001,119.875,61.957077,28203763
12/14/05,120.526001,121.876999,117.498001,118.188004,61.085155,18894263
12/15/05,118.226997,119.279999,115.112999,117.125,60.535736,9739953
12/16/05,117.143997,118.992996,115.486,118.638,61.317734,12630003
12/19/05,119.030998,120.113998,117.105003,119.415001,61.719334,12547145
12/20/05,119.386002,122.069,118.830002,121.235001,62.659996,12217856
12/21/05,121.684998,122.518997,119.117996,120.248001,62.149857,15857081
12/22/05,120.344002,122.643997,119.835999,121.791,62.94735,12314521
12/23/05,122.442001,123.352997,120.564003,122.518997,63.323612,13112713
12/26/05,122.069,123.294998,119.223,122.087997,63.100857,13352612
12/27/05,122.050003,127.529999,120.918999,126.389999,65.324333,21134788
12/28/05,126.667999,126.859001,122.385002,123.016998,63.581005,14460754
12/29/05,123.410004,126.744003,121.705002,125.719002,64.977531,18651635
12/30/05,125.480003,126.285004,123.419998,125.210999,64.714973,6462600
1/2/06,125.911003,125.911003,122.307999,122.556999,63.34325,5214820
1/3/06,122.547997,124.522003,122.547997,123.688004,63.927818,4765591
1/4/06,125.039001,130.117004,124.541,126.322998,65.289696,5389473
1/5/06,126.475998,126.859001,123.601997,123.995003,64.086487,8171571
1/6/06,124.272003,126.351997,122.289001,124.003998,64.091133,10202259
1/9/06,123.601997,125.210999,123.027,123.688004,63.927818,4413465
1/10/06,123.601997,124.272003,121.684998,121.962997,63.036251,6767019
